波数(cm-1),光学的厚さf,透過率Tf=exp(-tau),光学的厚さ,透過率T=exp(-tau),光学誤差,透過率誤差
4973.893,0.000126917,0.999873091,0.000125957,0.999874051,-7.56E-01,9.60E-05
4973.894,0.000118498,0.999881509,0.000117601,0.999882406,-7.57E-01,8.97E-05
4973.895,0.000110901,0.999889105,0.000110061,0.999889945,-7.57E-01,8.40E-05
4973.896,0.000104021,0.999895984,0.000103233,0.999896772,-7.57E-01,7.88E-05
4973.897,9.77697E-05,0.999902235,9.70E-05,0.999902976,-7.57E-01,7.41E-05
4973.898,9.20717E-05,0.999907933,9.14E-05,0.99990863,-7.58E-01,6.97E-05
4973.899,8.68628E-05,0.999913141,8.62E-05,0.999913799,-7.58E-01,6.58E-05
4973.9,8.20881E-05,0.999917915,8.15E-05,0.999918537,-7.58E-01,6.22E-05
4973.901,7.77002E-05,0.999922303,7.71E-05,0.999922892,-7.58E-01,5.89E-05
4973.902,7.36579E-05,0.999926345,7.31E-05,0.999926903,-7.58E-01,5.58E-05
4973.903,6.99257E-05,0.999930077,6.94E-05,0.999930607,-7.58E-01,5.30E-05
4973.904,6.64724E-05,0.99993353,6.60E-05,0.999934034,-7.58E-01,5.04E-05
4973.905,6.32706E-05,0.999936731,6.28E-05,0.999937211,-7.58E-01,4.79E-05
4973.906,6.02963E-05,0.999939706,5.98E-05,0.999940162,-7.58E-01,4.57E-05
4973.907,5.75283E-05,0.999942473,5.71E-05,0.999942909,-7.58E-01,4.36E-05
4973.908,5.49479E-05,0.999945054,5.45E-05,0.99994547,-7.58E-01,4.16E-05
4973.909,5.25383E-05,0.999947463,5.21E-05,0.999947861,-7.58E-01,3.98E-05
4973.91,5.02847E-05,0.999949717,4.99E-05,0.999950098,-7.58E-01,3.81E-05
4973.911,4.81739E-05,0.999951827,4.78E-05,0.999952192,-7.58E-01,3.65E-05
4973.912,4.61939E-05,0.999953807,4.58E-05,0.999954157,-7.58E-01,3.50E-05
4973.913,4.43342E-05,0.999955667,4.40E-05,0.999956003,-7.58E-01,3.36E-05
4973.914,4.25852E-05,0.999957416,4.23E-05,0.999957739,-7.58E-01,3.23E-05
4973.915,4.09381E-05,0.999959063,4.06E-05,0.999959373,-7.58E-01,3.10E-05
4973.916,3.93852E-05,0.999960616,3.91E-05,0.999960914,-7.58E-01,2.99E-05
4973.917,3.79194E-05,0.999962081,3.76E-05,0.999962369,-7.58E-01,2.87E-05
4973.918,3.65342E-05,0.999963466,3.63E-05,0.999963743,-7.58E-01,2.77E-05
4973.919,3.52239E-05,0.999964777,3.50E-05,0.999965044,-7.58E-01,2.67E-05
4973.92,3.39831E-05,0.999966017,3.37E-05,0.999966275,-7.58E-01,2.58E-05
4973.921,3.2807E-05,0.999967194,3.26E-05,0.999967442,-7.58E-01,2.49E-05
4973.922,3.16912E-05,0.999968309,3.15E-05,0.99996855,-7.58E-01,2.40E-05
4973.923,3.06315E-05,0.999969369,3.04E-05,0.999969601,-7.58E-01,2.32E-05
4973.924,2.96242E-05,0.999970376,2.94E-05,0.999970601,-7.58E-01,2.25E-05
4973.925,2.8666E-05,0.999971334,2.84E-05,0.999971552,-7.58E-01,2.17E-05
4973.926,2.77537E-05,0.999972247,2.75E-05,0.999972457,-7.58E-01,2.10E-05
4973.927,2.68844E-05,0.999973116,2.67E-05,0.99997332,-7.58E-01,2.04E-05
4973.928,2.60555E-05,0.999973945,2.59E-05,0.999974142,-7.58E-01,1.97E-05
4973.929,2.52643E-05,0.999974736,2.51E-05,0.999974927,-7.58E-01,1.91E-05
4973.93,2.45088E-05,0.999975491,2.43E-05,0.999975677,-7.58E-01,1.86E-05
4973.931,2.37868E-05,0.999976214,2.36E-05,0.999976394,-7.58E-01,1.80E-05
4973.932,2.30963E-05,0.999976904,2.29E-05,0.999977079,-7.58E-01,1.75E-05
4973.933,2.24353E-05,0.999977565,2.23E-05,0.999977735,-7.57E-01,1.70E-05
4973.934,2.18023E-05,0.999978198,2.16E-05,0.999978363,-7.56E-01,1.65E-05
4973.935,2.11958E-05,0.999978804,2.10E-05,0.999978964,-7.55E-01,1.60E-05
4973.936,2.06145E-05,0.999979386,2.05E-05,0.999979541,-7.55E-01,1.56E-05
4973.937,2.00569E-05,0.999979943,1.99E-05,0.999980095,-7.55E-01,1.51E-05
4973.938,1.95217E-05,0.999980478,1.94E-05,0.999980626,-7.55E-01,1.47E-05
4973.939,1.90076E-05,0.999980993,1.89E-05,0.999981136,-7.55E-01,1.44E-05
4973.94,1.85137E-05,0.999981486,1.84E-05,0.999981626,-7.56E-01,1.40E-05
4973.941,1.80388E-05,0.999981961,1.79E-05,0.999982098,-7.56E-01,1.36E-05
4973.942,1.75819E-05,0.999982418,1.74E-05,0.999982551,-7.56E-01,1.33E-05
4973.943,1.71422E-05,0.999982858,1.70E-05,0.999982987,-7.56E-01,1.30E-05
4973.944,1.67185E-05,0.999983282,1.66E-05,0.999983408,-7.54E-01,1.26E-05
4973.945,1.63107E-05,0.999983689,1.62E-05,0.999983812,-7.54E-01,1.23E-05
4973.946,1.59177E-05,0.999984082,1.58E-05,0.999984202,-7.54E-01,1.20E-05
4973.947,1.55387E-05,0.999984461,1.54E-05,0.999984579,-7.54E-01,1.17E-05
4973.948,1.51731E-05,0.999984827,1.51E-05,0.999984941,-7.55E-01,1.14E-05
4973.949,1.48203E-05,0.99998518,1.47E-05,0.999985292,-7.55E-01,1.12E-05
4973.95,1.44797E-05,0.99998552,1.44E-05,0.99998563,-7.55E-01,1.09E-05
4973.951,1.41507E-05,0.999985849,1.40E-05,0.999985956,-7.55E-01,1.07E-05
4973.952,1.38328E-05,0.999986167,1.37E-05,0.999986272,-7.55E-01,1.04E-05
4973.953,1.35255E-05,0.999986475,1.34E-05,0.999986577,-7.55E-01,1.02E-05
4973.954,1.32284E-05,0.999986772,1.31E-05,0.999986872,-7.55E-01,9.99E-06
4973.955,1.29409E-05,0.999987059,1.28E-05,0.999987157,-7.55E-01,9.78E-06
4973.956,1.26628E-05,0.999987337,1.26E-05,0.999987433,-7.56E-01,9.57E-06
4973.957,1.23935E-05,0.999987607,1.23E-05,0.9999877,-7.56E-01,9.37E-06
4973.958,1.21327E-05,0.999987867,1.20E-05,0.999987959,-7.56E-01,9.17E-06
4973.959,1.18801E-05,0.99998812,1.18E-05,0.99998821,-7.56E-01,8.98E-06
4973.96,1.16353E-05,0.999988365,1.15E-05,0.999988453,-7.56E-01,8.80E-06
4973.961,1.1398E-05,0.999988602,1.13E-05,0.999988688,-7.56E-01,8.62E-06
4973.962,1.11679E-05,0.999988832,1.11E-05,0.999988917,-7.56E-01,8.44E-06
4973.963,1.09447E-05,0.999989055,1.09E-05,0.999989138,-7.56E-01,8.28E-06
4973.964,1.07282E-05,0.999989272,1.06E-05,0.999989353,-7.56E-01,8.11E-06
4973.965,1.0518E-05,0.999989482,1.04E-05,0.999989562,-7.56E-01,7.96E-06
4973.966,1.03139E-05,0.999989686,1.02E-05,0.999989764,-7.56E-01,7.80E-06
4973.967,1.01157E-05,0.999989884,1.00E-05,0.999989961,-7.56E-01,7.65E-06
4973.968,9.92322E-06,0.999990077,9.85E-06,0.999990152,-7.57E-01,7.51E-06
4973.969,9.73616E-06,0.999990264,9.66E-06,0.999990338,-7.57E-01,7.37E-06
4973.97,9.55434E-06,0.999990446,9.48E-06,0.999990518,-7.57E-01,7.23E-06
4973.971,9.37758E-06,0.999990622,9.31E-06,0.999990693,-7.57E-01,7.10E-06
4973.972,9.20567E-06,0.999990794,9.14E-06,0.999990864,-7.57E-01,6.97E-06
4973.973,9.03846E-06,0.999990962,8.97E-06,0.99999103,-7.57E-01,6.84E-06
4973.974,8.87577E-06,0.999991124,8.81E-06,0.999991191,-7.57E-01,6.72E-06
4973.975,8.71743E-06,0.999991283,8.65E-06,0.999991349,-7.57E-01,6.60E-06
4973.976,8.5633E-06,0.999991437,8.50E-06,0.999991502,-7.57E-01,6.48E-06
4973.977,8.41322E-06,0.999991587,8.35E-06,0.99999165,-7.57E-01,6.37E-06
4973.978,8.26706E-06,0.999991733,8.20E-06,0.999991796,-7.57E-01,6.26E-06
4973.979,8.12468E-06,0.999991875,8.06E-06,0.999991937,-7.57E-01,6.15E-06
4973.98,7.98595E-06,0.999992014,7.93E-06,0.999992075,-7.57E-01,6.05E-06
4973.981,7.85074E-06,0.999992149,7.79E-06,0.999992209,-7.57E-01,5.94E-06
4973.982,7.71894E-06,0.999992281,7.66E-06,0.99999234,-7.57E-01,5.84E-06
4973.983,7.59044E-06,0.99999241,7.53E-06,0.999992467,-7.57E-01,5.75E-06
4973.984,7.46512E-06,0.999992535,7.41E-06,0.999992591,-7.57E-01,5.65E-06
4973.985,7.34288E-06,0.999992657,7.29E-06,0.999992713,-7.57E-01,5.56E-06
4973.986,7.22362E-06,0.999992776,7.17E-06,0.999992831,-7.57E-01,5.47E-06
4973.987,7.10725E-06,0.999992893,7.05E-06,0.999992947,-7.57E-01,5.38E-06
4973.988,6.99367E-06,0.999993006,6.94E-06,0.999993059,-7.57E-01,5.30E-06
4973.989,6.88279E-06,0.999993117,6.83E-06,0.999993169,-7.57E-01,5.21E-06
4973.99,6.77453E-06,0.999993225,6.72E-06,0.999993277,-7.57E-01,5.13E-06
4973.991,6.6688E-06,0.999993331,6.62E-06,0.999993382,-7.57E-01,5.05E-06
4973.992,6.56554E-06,0.999993434,6.52E-06,0.999993484,-7.57E-01,4.97E-06
4973.993,6.46465E-06,0.999993535,6.42E-06,0.999993584,-7.57E-01,4.90E-06
4973.994,6.36608E-06,0.999993634,6.32E-06,0.999993682,-7.57E-01,4.82E-06
4973.995,6.26974E-06,0.99999373,6.22E-06,0.999993778,-7.57E-01,4.75E-06
4973.996,6.17558E-06,0.999993824,6.13E-06,0.999993871,-7.57E-01,4.68E-06
4973.997,6.08352E-06,0.999993917,6.04E-06,0.999993963,-7.57E-01,4.61E-06
4973.998,5.9935E-06,0.999994007,5.95E-06,0.999994052,-7.57E-01,4.54E-06
4973.999,5.90548E-06,0.999994095,5.86E-06,0.999994139,-7.57E-01,4.47E-06
4974,5.81937E-06,0.999994181,5.78E-06,0.999994225,-7.57E-01,4.41E-06
4974.001,5.73514E-06,0.999994265,5.69E-06,0.999994308,-7.57E-01,4.34E-06
4974.002,5.65273E-06,0.999994347,5.61E-06,0.99999439,-7.57E-01,4.28E-06
4974.003,5.57208E-06,0.999994428,5.53E-06,0.99999447,-7.58E-01,4.22E-06
4974.004,5.49314E-06,0.999994507,5.45E-06,0.999994548,-7.58E-01,4.16E-06
4974.005,5.41587E-06,0.999994584,5.37E-06,0.999994625,-7.58E-01,4.10E-06
4974.006,5.34022E-06,0.99999466,5.30E-06,0.9999947,-7.58E-01,4.05E-06
4974.007,5.26615E-06,0.999994734,5.23E-06,0.999994774,-7.58E-01,3.99E-06
4974.008,5.19361E-06,0.999994806,5.15E-06,0.999994846,-7.58E-01,3.93E-06
4974.009,5.12256E-06,0.999994877,5.08E-06,0.999994916,-7.58E-01,3.88E-06
4974.01,5.05295E-06,0.999994947,5.01E-06,0.999994985,-7.58E-01,3.83E-06
4974.011,4.98476E-06,0.999995015,4.95E-06,0.999995053,-7.58E-01,3.78E-06
4974.012,4.91794E-06,0.999995082,4.88E-06,0.999995119,-7.58E-01,3.73E-06
4974.013,4.85245E-06,0.999995148,4.82E-06,0.999995184,-7.58E-01,3.68E-06
4974.014,4.78826E-06,0.999995212,4.75E-06,0.999995248,-7.58E-01,3.63E-06
4974.015,4.72534E-06,0.999995275,4.69E-06,0.99999531,-7.58E-01,3.58E-06
4974.016,4.66366E-06,0.999995336,4.63E-06,0.999995372,-7.58E-01,3.53E-06
4974.017,4.60317E-06,0.999995397,4.57E-06,0.999995432,-7.58E-01,3.49E-06
4974.018,4.54385E-06,0.999995456,4.51E-06,0.999995491,-7.58E-01,3.44E-06
4974.019,4.48567E-06,0.999995514,4.45E-06,0.999995548,-7.58E-01,3.40E-06
4974.02,4.42861E-06,0.999995571,4.40E-06,0.999995605,-7.58E-01,3.36E-06
4974.021,4.37262E-06,0.999995627,4.34E-06,0.999995661,-7.58E-01,3.31E-06
4974.022,4.31769E-06,0.999995682,4.28E-06,0.999995715,-7.58E-01,3.27E-06
4974.023,4.26379E-06,0.999995736,4.23E-06,0.999995769,-7.58E-01,3.23E-06
4974.024,4.2109E-06,0.999995789,4.18E-06,0.999995821,-7.58E-01,3.19E-06
4974.025,4.15898E-06,0.999995841,4.13E-06,0.999995873,-7.58E-01,3.15E-06
4974.026,4.10802E-06,0.999995892,4.08E-06,0.999995923,-7.58E-01,3.11E-06
4974.027,4.05799E-06,0.999995942,4.03E-06,0.999995973,-7.58E-01,3.07E-06
4974.028,4.00887E-06,0.999995991,3.98E-06,0.999996022,-7.58E-01,3.04E-06
4974.029,3.96063E-06,0.999996039,3.93E-06,0.999996069,-7.58E-01,3.00E-06
4974.03,3.91326E-06,0.999996087,3.88E-06,0.999996116,-7.58E-01,2.97E-06
4974.031,3.86674E-06,0.999996133,3.84E-06,0.999996163,-7.58E-01,2.93E-06
4974.032,3.82104E-06,0.999996179,3.79E-06,0.999996208,-7.58E-01,2.90E-06
4974.033,3.77614E-06,0.999996224,3.75E-06,0.999996252,-7.58E-01,2.86E-06
4974.034,3.73204E-06,0.999996268,3.70E-06,0.999996296,-7.58E-01,2.83E-06
4974.035,3.6887E-06,0.999996311,3.66E-06,0.999996339,-7.58E-01,2.80E-06
4974.036,3.64611E-06,0.999996354,3.62E-06,0.999996382,-7.58E-01,2.76E-06
4974.037,3.60426E-06,0.999996396,3.58E-06,0.999996423,-7.58E-01,2.73E-06
4974.038,3.56312E-06,0.999996437,3.54E-06,0.999996464,-7.58E-01,2.70E-06
4974.039,3.52268E-06,0.999996477,3.50E-06,0.999996504,-7.58E-01,2.67E-06
4974.04,3.48293E-06,0.999996517,3.46E-06,0.999996543,-7.58E-01,2.64E-06
4974.041,3.44385E-06,0.999996556,3.42E-06,0.999996582,-7.58E-01,2.61E-06
4974.042,3.40542E-06,0.999996595,3.38E-06,0.99999662,-7.58E-01,2.58E-06
4974.043,3.36763E-06,0.999996632,3.34E-06,0.999996658,-7.58E-01,2.55E-06
4974.044,3.33047E-06,0.99999667,3.31E-06,0.999996695,-7.58E-01,2.52E-06
4974.045,3.29392E-06,0.999996706,3.27E-06,0.999996731,-7.58E-01,2.50E-06
4974.046,3.25797E-06,0.999996742,3.23E-06,0.999996767,-7.58E-01,2.47E-06
4974.047,3.2226E-06,0.999996777,3.20E-06,0.999996802,-7.58E-01,2.44E-06
4974.048,3.18781E-06,0.999996812,3.16E-06,0.999996836,-7.58E-01,2.42E-06
4974.049,3.15358E-06,0.999996846,3.13E-06,0.99999687,-7.58E-01,2.39E-06
4974.05,3.11989E-06,0.99999688,3.10E-06,0.999996904,-7.58E-01,2.36E-06
4974.051,3.08675E-06,0.999996913,3.06E-06,0.999996937,-7.58E-01,2.34E-06
4974.052,3.05413E-06,0.999996946,3.03E-06,0.999996969,-7.58E-01,2.31E-06
4974.053,3.02202E-06,0.999996978,3.00E-06,0.999997001,-7.58E-01,2.29E-06
4974.054,2.99042E-06,0.99999701,2.97E-06,0.999997032,-7.58E-01,2.27E-06
4974.055,2.95931E-06,0.999997041,2.94E-06,0.999997063,-7.58E-01,2.24E-06
4974.056,2.92868E-06,0.999997071,2.91E-06,0.999997094,-7.58E-01,2.22E-06
4974.057,2.89853E-06,0.999997101,2.88E-06,0.999997123,-7.58E-01,2.20E-06
4974.058,2.86884E-06,0.999997131,2.85E-06,0.999997153,-7.58E-01,2.17E-06
4974.059,2.8396E-06,0.99999716,2.82E-06,0.999997182,-7.58E-01,2.15E-06
4974.06,2.81081E-06,0.999997189,2.79E-06,0.99999721,-7.58E-01,2.13E-06
4974.061,2.78246E-06,0.999997218,2.76E-06,0.999997239,-7.58E-01,2.11E-06
4974.062,2.75453E-06,0.999997245,2.73E-06,0.999997266,-7.58E-01,2.09E-06
4974.063,2.72702E-06,0.999997273,2.71E-06,0.999997294,-7.58E-01,2.07E-06
4974.064,2.69992E-06,0.9999973,2.68E-06,0.999997321,-7.58E-01,2.05E-06
4974.065,2.67322E-06,0.999997327,2.65E-06,0.999997347,-7.58E-01,2.03E-06
4974.066,2.64692E-06,0.999997353,2.63E-06,0.999997373,-7.58E-01,2.01E-06
4974.067,2.621E-06,0.999997379,2.60E-06,0.999997399,-7.58E-01,1.99E-06
4974.068,2.59546E-06,0.999997405,2.58E-06,0.999997424,-7.58E-01,1.97E-06
4974.069,2.5703E-06,0.99999743,2.55E-06,0.999997449,-7.58E-01,1.95E-06
4974.07,2.54549E-06,0.999997455,2.53E-06,0.999997474,-7.58E-01,1.93E-06
4974.071,2.52105E-06,0.999997479,2.50E-06,0.999997498,-7.58E-01,1.91E-06
4974.072,2.49696E-06,0.999997503,2.48E-06,0.999997522,-7.58E-01,1.89E-06
4974.073,2.47321E-06,0.999997527,2.45E-06,0.999997546,-7.58E-01,1.87E-06
4974.074,2.44979E-06,0.99999755,2.43E-06,0.999997569,-7.58E-01,1.86E-06
4974.075,2.42671E-06,0.999997573,2.41E-06,0.999997592,-7.58E-01,1.84E-06
4974.076,2.40395E-06,0.999997596,2.39E-06,0.999997614,-7.58E-01,1.82E-06
4974.077,2.38152E-06,0.999997618,2.36E-06,0.999997637,-7.58E-01,1.80E-06
4974.078,2.35939E-06,0.999997641,2.34E-06,0.999997658,-7.58E-01,1.79E-06
4974.079,2.33757E-06,0.999997662,2.32E-06,0.99999768,-7.58E-01,1.77E-06
4974.08,2.31605E-06,0.999997684,2.30E-06,0.999997702,-7.58E-01,1.76E-06
4974.081,2.29483E-06,0.999997705,2.28E-06,0.999997723,-7.58E-01,1.74E-06
4974.082,2.2739E-06,0.999997726,2.26E-06,0.999997743,-7.58E-01,1.72E-06
4974.083,2.25326E-06,0.999997747,2.24E-06,0.999997764,-7.58E-01,1.71E-06
4974.084,2.23289E-06,0.999997767,2.22E-06,0.999997784,-7.58E-01,1.69E-06
4974.085,2.2128E-06,0.999997787,2.20E-06,0.999997804,-7.58E-01,1.68E-06
4974.086,2.19298E-06,0.999997807,2.18E-06,0.999997824,-7.58E-01,1.66E-06
4974.087,2.17342E-06,0.999997827,2.16E-06,0.999997843,-7.58E-01,1.65E-06
4974.088,2.15413E-06,0.999997846,2.14E-06,0.999997862,-7.58E-01,1.63E-06
4974.089,2.13509E-06,0.999997865,2.12E-06,0.999997881,-7.58E-01,1.62E-06
4974.09,2.1163E-06,0.999997884,2.10E-06,0.9999979,-7.58E-01,1.60E-06
4974.091,2.09776E-06,0.999997902,2.08E-06,0.999997918,-7.58E-01,1.59E-06
4974.092,2.07946E-06,0.999997921,2.06E-06,0.999997936,-7.58E-01,1.58E-06
4974.093,2.0614E-06,0.999997939,2.05E-06,0.999997954,-7.58E-01,1.56E-06
4974.094,2.04357E-06,0.999997956,2.03E-06,0.999997972,-7.58E-01,1.55E-06
4974.095,2.02598E-06,0.999997974,2.01E-06,0.999997989,-7.58E-01,1.54E-06
4974.096,2.00861E-06,0.999997991,1.99E-06,0.999998007,-7.58E-01,1.52E-06
4974.097,1.99146E-06,0.999998009,1.98E-06,0.999998024,-7.58E-01,1.51E-06
4974.098,1.97453E-06,0.999998025,1.96E-06,0.99999804,-7.58E-01,1.50E-06
4974.099,1.95782E-06,0.999998042,1.94E-06,0.999998057,-7.58E-01,1.48E-06
4974.1,1.94132E-06,0.999998059,1.93E-06,0.999998073,-7.58E-01,1.47E-06
4974.101,1.92503E-06,0.999998075,1.91E-06,0.99999809,-7.58E-01,1.46E-06
4974.102,1.90894E-06,0.999998091,1.89E-06,0.999998106,-7.58E-01,1.45E-06
4974.103,1.89305E-06,0.999998107,1.88E-06,0.999998121,-7.58E-01,1.43E-06
4974.104,1.87736E-06,0.999998123,1.86E-06,0.999998137,-7.58E-01,1.42E-06
4974.105,1.86186E-06,0.999998138,1.85E-06,0.999998152,-7.58E-01,1.41E-06
4974.106,1.84655E-06,0.999998153,1.83E-06,0.999998167,-7.58E-01,1.40E-06
4974.107,1.83144E-06,0.999998169,1.82E-06,0.999998182,-7.58E-01,1.39E-06
4974.108,1.8165E-06,0.999998183,1.80E-06,0.999998197,-7.58E-01,1.38E-06
4974.109,1.80175E-06,0.999998198,1.79E-06,0.999998212,-7.58E-01,1.37E-06
4974.11,1.78718E-06,0.999998213,1.77E-06,0.999998226,-7.58E-01,1.35E-06
4974.111,1.77279E-06,0.999998227,1.76E-06,0.999998241,-7.58E-01,1.34E-06
4974.112,1.75856E-06,0.999998241,1.75E-06,0.999998255,-7.58E-01,1.33E-06
4974.113,1.74451E-06,0.999998255,1.73E-06,0.999998269,-7.58E-01,1.32E-06
4974.114,1.73063E-06,0.999998269,1.72E-06,0.999998282,-7.58E-01,1.31E-06
4974.115,1.71691E-06,0.999998283,1.70E-06,0.999998296,-7.58E-01,1.30E-06
4974.116,1.70335E-06,0.999998297,1.69E-06,0.99999831,-7.58E-01,1.29E-06
4974.117,1.68996E-06,0.99999831,1.68E-06,0.999998323,-7.58E-01,1.28E-06
4974.118,1.67672E-06,0.999998323,1.66E-06,0.999998336,-7.58E-01,1.27E-06
4974.119,1.66363E-06,0.999998336,1.65E-06,0.999998349,-7.58E-01,1.26E-06
4974.12,1.6507E-06,0.999998349,1.64E-06,0.999998362,-7.58E-01,1.25E-06
4974.121,1.63792E-06,0.999998362,1.63E-06,0.999998374,-7.58E-01,1.24E-06
4974.122,1.62529E-06,0.999998375,1.61E-06,0.999998387,-7.58E-01,1.23E-06
4974.123,1.6128E-06,0.999998387,1.60E-06,0.999998399,-7.58E-01,1.22E-06
4974.124,1.60045E-06,0.9999984,1.59E-06,0.999998412,-7.58E-01,1.21E-06
4974.125,1.58825E-06,0.999998412,1.58E-06,0.999998424,-7.58E-01,1.20E-06
4974.126,1.57619E-06,0.999998424,1.56E-06,0.999998436,-7.58E-01,1.19E-06
4974.127,1.56426E-06,0.999998436,1.55E-06,0.999998448,-7.58E-01,1.19E-06
4974.128,1.55247E-06,0.999998448,1.54E-06,0.999998459,-7.58E-01,1.18E-06
4974.129,1.54081E-06,0.999998459,1.53E-06,0.999998471,-7.58E-01,1.17E-06
4974.13,1.52928E-06,0.999998471,1.52E-06,0.999998482,-7.58E-01,1.16E-06
4974.131,1.51788E-06,0.999998482,1.51E-06,0.999998494,-7.58E-01,1.15E-06
4974.132,1.50661E-06,0.999998493,1.50E-06,0.999998505,-7.58E-01,1.14E-06
4974.133,1.49546E-06,0.999998505,1.48E-06,0.999998516,-7.58E-01,1.13E-06
4974.134,1.48444E-06,0.999998516,1.47E-06,0.999998527,-7.58E-01,1.13E-06
4974.135,1.47353E-06,0.999998526,1.46E-06,0.999998538,-7.58E-01,1.12E-06
4974.136,1.46275E-06,0.999998537,1.45E-06,0.999998548,-7.58E-01,1.11E-06
4974.137,1.45209E-06,0.999998548,1.44E-06,0.999998559,-7.58E-01,1.10E-06
4974.138,1.44154E-06,0.999998558,1.43E-06,0.999998569,-7.58E-01,1.09E-06
4974.139,1.4311E-06,0.999998569,1.42E-06,0.99999858,-7.58E-01,1.08E-06
4974.14,1.42078E-06,0.999998579,1.41E-06,0.99999859,-7.58E-01,1.08E-06
4974.141,1.41057E-06,0.999998589,1.40E-06,0.9999986,-7.58E-01,1.07E-06
4974.142,1.40047E-06,0.9999986,1.39E-06,0.99999861,-7.58E-01,1.06E-06
4974.143,1.39048E-06,0.99999861,1.38E-06,0.99999862,-7.58E-01,1.05E-06
4974.144,1.38059E-06,0.999998619,1.37E-06,0.99999863,-7.58E-01,1.05E-06
4974.145,1.37081E-06,0.999998629,1.36E-06,0.99999864,-7.58E-01,1.04E-06
4974.146,1.36114E-06,0.999998639,1.35E-06,0.999998649,-7.58E-01,1.03E-06
4974.147,1.35156E-06,0.999998648,1.34E-06,0.999998659,-7.58E-01,1.02E-06
4974.148,1.34209E-06,0.999998658,1.33E-06,0.999998668,-7.58E-01,1.02E-06
4974.149,1.33271E-06,0.999998667,1.32E-06,0.999998677,-7.58E-01,1.01E-06
4974.15,1.32344E-06,0.999998677,1.31E-06,0.999998687,-7.58E-01,1.00E-06
4974.151,1.31425E-06,0.999998686,1.30E-06,0.999998696,-7.58E-01,9.96E-07
4974.152,1.30517E-06,0.999998695,1.30E-06,0.999998705,-7.58E-01,9.89E-07
4974.153,1.29618E-06,0.999998704,1.29E-06,0.999998714,-7.58E-01,9.82E-07
4974.154,1.28728E-06,0.999998713,1.28E-06,0.999998722,-7.58E-01,9.76E-07
4974.155,1.27847E-06,0.999998722,1.27E-06,0.999998731,-7.58E-01,9.69E-07
4974.156,1.26975E-06,0.99999873,1.26E-06,0.99999874,-7.58E-01,9.62E-07
4974.157,1.26113E-06,0.999998739,1.25E-06,0.999998748,-7.58E-01,9.56E-07
4974.158,1.25259E-06,0.999998747,1.24E-06,0.999998757,-7.58E-01,9.49E-07
4974.159,1.24413E-06,0.999998756,1.23E-06,0.999998765,-7.58E-01,9.43E-07
4974.16,1.23576E-06,0.999998764,1.23E-06,0.999998774,-7.58E-01,9.37E-07
4974.161,1.22748E-06,0.999998773,1.22E-06,0.999998782,-7.58E-01,9.30E-07
4974.162,1.21928E-06,0.999998781,1.21E-06,0.99999879,-7.58E-01,9.24E-07
4974.163,1.21116E-06,0.999998789,1.20E-06,0.999998798,-7.58E-01,9.18E-07
4974.164,1.20312E-06,0.999998797,1.19E-06,0.999998806,-7.58E-01,9.12E-07
4974.165,1.19516E-06,0.999998805,1.19E-06,0.999998814,-7.58E-01,9.06E-07
4974.166,1.18728E-06,0.999998813,1.18E-06,0.999998822,-7.58E-01,9.00E-07
4974.167,1.17947E-06,0.999998821,1.17E-06,0.999998829,-7.58E-01,8.94E-07
4974.168,1.17175E-06,0.999998828,1.16E-06,0.999998837,-7.58E-01,8.88E-07
4974.169,1.1641E-06,0.999998836,1.16E-06,0.999998845,-7.58E-01,8.82E-07
4974.17,1.15652E-06,0.999998843,1.15E-06,0.999998852,-7.58E-01,8.77E-07
4974.171,1.14902E-06,0.999998851,1.14E-06,0.99999886,-7.58E-01,8.71E-07
4974.172,1.14159E-06,0.999998858,1.13E-06,0.999998867,-7.58E-01,8.65E-07
4974.173,1.13423E-06,0.999998866,1.13E-06,0.999998874,-7.58E-01,8.60E-07
4974.174,1.12695E-06,0.999998873,1.12E-06,0.999998882,-7.58E-01,8.54E-07
4974.175,1.11973E-06,0.99999888,1.11E-06,0.999998889,-7.58E-01,8.49E-07
4974.176,1.11258E-06,0.999998887,1.10E-06,0.999998896,-7.58E-01,8.43E-07
4974.177,1.1055E-06,0.999998894,1.10E-06,0.999998903,-7.58E-01,8.38E-07
4974.178,1.09849E-06,0.999998902,1.09E-06,0.99999891,-7.58E-01,8.33E-07
4974.179,1.09155E-06,0.999998908,1.08E-06,0.999998917,-7.58E-01,8.27E-07
4974.18,1.08467E-06,0.999998915,1.08E-06,0.999998924,-7.58E-01,8.22E-07
4974.181,1.07785E-06,0.999998922,1.07E-06,0.99999893,-7.58E-01,8.17E-07
4974.182,1.0711E-06,0.999998929,1.06E-06,0.999998937,-7.58E-01,8.12E-07
4974.183,1.06441E-06,0.999998936,1.06E-06,0.999998944,-7.58E-01,8.07E-07
4974.184,1.05779E-06,0.999998942,1.05E-06,0.99999895,-7.58E-01,8.02E-07
4974.185,1.05123E-06,0.999998949,1.04E-06,0.999998957,-7.58E-01,7.97E-07
4974.186,1.04472E-06,0.999998955,1.04E-06,0.999998963,-7.58E-01,7.92E-07
4974.187,1.03828E-06,0.999998962,1.03E-06,0.99999897,-7.58E-01,7.87E-07
4974.188,1.0319E-06,0.999998968,1.02E-06,0.999998976,-7.58E-01,7.82E-07
